date,open,high,low,close,volume,dividends,stock_splits,capital_gains,ticker,interval
2010-04-01 00:00:00-04:00,4258.202671322591,4533.108181584327,4162.552528123166,4274.49853515625,615,0.0,0.0,0.0,BIS,1mo
2010-05-01 00:00:00-04:00,4274.497958535754,5706.416094515094,4210.022858499513,5235.958984375,733,0.0,0.0,0.0,BIS,1mo
2010-06-01 00:00:00-04:00,5297.600349843596,5699.330989940113,4882.407666365618,5644.77490234375,344,0.0,0.0,0.0,BIS,1mo
2010-07-01 00:00:00-04:00,5689.410118905973,6066.3424822641355,4964.59494367151,5070.1640625,416,0.0,0.0,0.0,BIS,1mo
2010-08-01 00:00:00-04:00,5002.147129721147,5377.66242416197,4647.179071539424,5264.29931640625,371,0.0,0.0,0.0,BIS,1mo
2010-09-01 00:00:00-04:00,5006.39840130114,5006.39840130114,4241.197373814318,4324.09423828125,108,0.0,0.0,0.0,BIS,1mo
2010-10-01 00:00:00-04:00,4324.0940713974005,4390.6950719755405,3954.2468358967735,3978.336669921875,1005,0.0,0.0,0.0,BIS,1mo
2010-11-01 00:00:00-04:00,4012.345851855177,4229.861425378052,4009.5120333158143,4059.1083984375,191,0.0,0.0,0.0,BIS,1mo
2010-12-01 00:00:00-05:00,4059.108655615585,4059.108655615585,3511.422916337613,3599.279296875,84,0.0,0.0,0.0,BIS,1mo
2011-01-01 00:00:00-05:00,3599.2781880568173,3599.2781880568173,3192.588136824119,3552.515869140625,41,0.0,0.0,0.0,BIS,1mo
2011-02-01 00:00:00-05:00,3552.5166092651666,3650.2924266827126,3434.1939865120944,3483.081787109375,547,0.0,0.0,0.0,BIS,1mo
2011-03-01 00:00:00-05:00,3483.081881882271,3590.0683689092707,3074.974609375,3074.974609375,864,0.0,0.0,0.0,BIS,1mo
2011-04-01 00:00:00-04:00,3074.9749975902855,3191.8807290654922,2588.9305192427014,2633.5673828125,353,0.0,0.0,0.0,BIS,1mo
2011-05-01 00:00:00-04:00,2579.010821573392,2788.7326239349454,2540.750814168273,2559.17236328125,580,0.0,0.0,0.0,BIS,1mo
2011-06-01 00:00:00-04:00,2584.6786128208237,2936.104268690898,2584.6786128208237,2650.571044921875,680,0.0,0.0,0.0,BIS,1mo
2011-07-01 00:00:00-04:00,2676.077692099291,2802.9026134838277,2510.2839899409573,2768.8935546875,812,0.0,0.0,0.0,BIS,1mo
2011-08-01 00:00:00-04:00,2712.9209459991657,3998.8839711742007,2693.7910504758142,2954.526123046875,939,0.0,0.0,0.0,BIS,1mo
2011-09-01 00:00:00-04:00,3060.0956107822217,3344.920530084286,2808.571193745982,3089.853515625,493,0.0,0.0,0.0,BIS,1mo
2011-10-01 00:00:00-04:00,3164.9559508459706,3473.161861075477,2613.01921678995,2693.08203125,327,0.0,0.0,0.0,BIS,1mo
2011-11-01 00:00:00-04:00,2796.526562821242,3039.548665686464,2447.226318359375,2447.226318359375,474,0.0,0.0,0.0,BIS,1mo
