datetime,open,high,low,close,volume,dividends,stock_splits,capital_gains,ticker,interval
2026-01-22 09:30:00-05:00,7.909999847412109,7.968200206756592,7.909999847412109,7.960000038146973,191098,0.0,0.0,0.0,AMDD,5m
2026-01-22 09:35:00-05:00,7.965000152587891,8.009900093078613,7.945000171661377,7.965000152587891,131720,0.0,0.0,0.0,AMDD,5m
2026-01-22 09:40:00-05:00,7.965000152587891,8.066699981689453,7.949999809265137,8.020000457763672,171780,0.0,0.0,0.0,AMDD,5m
2026-01-22 09:45:00-05:00,8.020000457763672,8.039999961853027,7.993199825286865,7.993199825286865,70875,0.0,0.0,0.0,AMDD,5m
2026-01-22 09:50:00-05:00,7.999000072479248,8.024999618530273,7.910099983215332,7.914999961853027,34538,0.0,0.0,0.0,AMDD,5m
2026-01-22 09:55:00-05:00,7.920000076293945,7.954999923706055,7.920000076293945,7.931600093841553,62819,0.0,0.0,0.0,AMDD,5m
2026-01-22 10:00:00-05:00,7.929999828338623,8.005000114440918,7.894800186157227,7.980000019073486,200419,0.0,0.0,0.0,AMDD,5m
2026-01-22 10:05:00-05:00,7.976799964904785,7.980000019073486,7.949999809265137,7.9670000076293945,72051,0.0,0.0,0.0,AMDD,5m
2026-01-22 10:10:00-05:00,7.96999979019165,7.96999979019165,7.95359992980957,7.965000152587891,4440,0.0,0.0,0.0,AMDD,5m
2026-01-22 10:15:00-05:00,7.923999786376953,7.985000133514404,7.920000076293945,7.960100173950195,20228,0.0,0.0,0.0,AMDD,5m
2026-01-22 10:20:00-05:00,7.949699878692627,7.950099945068359,7.925000190734863,7.950099945068359,1418761,0.0,0.0,0.0,AMDD,5m
2026-01-22 10:25:00-05:00,7.95989990234375,7.963600158691406,7.925000190734863,7.950099945068359,149009,0.0,0.0,0.0,AMDD,5m
2026-01-22 10:30:00-05:00,7.960000038146973,7.969900131225586,7.920000076293945,7.920000076293945,0,0.0,0.0,0.0,AMDD,5m
2026-01-22 10:35:00-05:00,7.928999900817871,7.9334001541137695,7.861999988555908,7.861999988555908,52194,0.0,0.0,0.0,AMDD,5m
2026-01-22 10:40:00-05:00,7.875,7.899400234222412,7.864999771118164,7.889999866485596,122914,0.0,0.0,0.0,AMDD,5m
2026-01-22 10:45:00-05:00,7.899899959564209,7.90500020980835,7.875,7.888299942016602,24808,0.0,0.0,0.0,AMDD,5m
2026-01-22 10:50:00-05:00,7.894599914550781,7.90500020980835,7.894599914550781,7.898799896240234,116764,0.0,0.0,0.0,AMDD,5m
2026-01-22 10:55:00-05:00,7.899700164794922,7.9197001457214355,7.899700164794922,7.9085001945495605,75603,0.0,0.0,0.0,AMDD,5m
2026-01-22 11:00:00-05:00,7.914999961853027,7.9182000160217285,7.900100231170654,7.910099983215332,37797,0.0,0.0,0.0,AMDD,5m
