date,open,high,low,close,volume,dividends,stock_splits,ticker,interval
1980-03-17 00:00:00-05:00,0.06908255533443027,0.07473513212868489,0.06782658767125518,0.07285045832395554,16012800,0.0,0.0,AMAT,1wk
1980-03-24 00:00:00-05:00,0.07096648176528919,0.07096648176528919,0.055266169210661756,0.06154600530862808,26409600,0.0,0.0,AMAT,1wk
1980-03-31 00:00:00-05:00,0.0684545730037835,0.0709665083852106,0.06405868608628609,0.06594263762235641,18470400,0.0,1.5,AMAT,1wk
1980-04-07 00:00:00-05:00,0.06405867232769935,0.06688460172003534,0.06123202062553594,0.06311669945716858,6700800,0.0,0.0,AMAT,1wk
1980-04-14 00:00:00-05:00,0.06311669945716858,0.06594262345913272,0.06217472119626597,0.06311669945716858,3936000,0.0,0.0,AMAT,1wk
1980-04-21 00:00:00-05:00,0.06311666990976633,0.07347911589622177,0.06123199196042575,0.06971049308776855,12422400,0.0,0.0,AMAT,1wk
1980-04-28 00:00:00-04:00,0.06971049308776855,0.07347911589622177,0.06971049308776855,0.06971049308776855,4089600,0.0,0.0,AMAT,1wk
1980-05-05 00:00:00-04:00,0.0697105430313183,0.07253646773496729,0.06782659143209457,0.06782659143209457,29779200,0.0,0.0,AMAT,1wk
1980-05-12 00:00:00-04:00,0.06876854731355606,0.07442112839592802,0.06876854731355606,0.0715944766998291,14092800,0.0,0.0,AMAT,1wk
1980-05-19 00:00:00-04:00,0.07159447835914325,0.07724705418215067,0.06782657601703337,0.07442113012075424,12537600,0.0,0.0,AMAT,1wk
1980-05-26 00:00:00-04:00,0.07630504714483725,0.08195689273839488,0.07630504714483725,0.07913096994161606,15686400,0.0,0.0,AMAT,1wk
1980-06-02 00:00:00-04:00,0.07913099690409887,0.08195692066376106,0.07442112217453811,0.07724704593420029,12403200,0.0,0.0,AMAT,1wk
1980-06-09 00:00:00-04:00,0.07818900907979222,0.08289888290371673,0.0772470310807851,0.08007295429706573,12038400,0.0,0.0,AMAT,1wk
1980-06-16 00:00:00-04:00,0.08007297824354709,0.08195692941460203,0.07442113012075424,0.07442113012075424,12441600,0.0,0.0,AMAT,1wk
1980-06-23 00:00:00-04:00,0.07442109636114991,0.08007294192009892,0.07253641834482595,0.07630504667758942,15859200,0.0,0.0,AMAT,1wk
1980-06-30 00:00:00-04:00,0.07630509819481095,0.07724707129381703,0.07347916811704636,0.07347916811704636,16569600,0.0,0.0,AMAT,1wk
1980-07-07 00:00:00-04:00,0.07630507584152374,0.08760950437024821,0.07630507584152374,0.08572555333375931,33331200,0.0,0.0,AMAT,1wk
1980-07-14 00:00:00-04:00,0.09231939521355252,0.09797197732965442,0.09231939521355252,0.09702999889850616,30067200,0.0,0.0,AMAT,1wk
1980-07-21 00:00:00-04:00,0.09797193109989166,0.0989139090865512,0.09702995311323213,0.09797193109989166,18624000,0.0,0.0,AMAT,1wk
1980-07-28 00:00:00-04:00,0.09891393974252173,0.11398627138703195,0.09891393974252173,0.11210231482982635,22732800,0.0,0.0,AMAT,1wk
1980-08-04 00:00:00-04:00,0.11210233741410439,0.12717467209510613,0.11116036972647547,0.1186968982219696,44006400,0.0,0.0,AMAT,1wk
1980-08-11 00:00:00-04:00,0.11963884873950165,0.12152280540587354,0.11492824554443361,0.1149282455444336,22886400,0.0,0.0,AMAT,1wk
1980-08-18 00:00:00-04:00,0.11398624415526246,0.12340671465831171,0.11304426610170198,0.12152276933193207,26860800,0.0,0.0,AMAT,1wk
1980-08-25 00:00:00-04:00,0.11963883187891494,0.12152278827978265,0.11587020754814148,0.11587020754814148,18259200,0.0,0.0,AMAT,1wk
1980-09-01 00:00:00-04:00,0.11681216732226538,0.1281165939118287,0.11681216732226538,0.12717461585998535,17280000,0.0,0.0,AMAT,1wk
