datetime,open,high,low,close,volume,dividends,stock_splits,capital_gains,ticker,interval
2026-01-22 11:05:00-05:00,81.7300033569336,82.16000366210938,81.69640350341797,82.16000366210938,2496,0.0,0.0,0.0,AGMI,5m
2026-01-22 11:30:00-05:00,82.4000015258789,82.4000015258789,82.4000015258789,82.4000015258789,108,0.0,0.0,0.0,AGMI,5m
2026-01-22 11:40:00-05:00,82.44000244140625,82.44000244140625,82.14720153808594,82.14720153808594,885,0.0,0.0,0.0,AGMI,5m
2026-01-22 12:05:00-05:00,82.20999908447266,82.20999908447266,82.20999908447266,82.20999908447266,512,0.0,0.0,0.0,AGMI,5m
2026-01-22 13:20:00-05:00,82.91999816894531,82.91999816894531,82.91999816894531,82.91999816894531,347,0.0,0.0,0.0,AGMI,5m
2026-01-22 14:25:00-05:00,82.94000244140625,82.94000244140625,82.94000244140625,82.94000244140625,152,0.0,0.0,0.0,AGMI,5m
2026-01-22 14:40:00-05:00,82.4800033569336,82.4800033569336,82.4800033569336,82.4800033569336,150,0.0,0.0,0.0,AGMI,5m
2026-01-22 14:45:00-05:00,82.43499755859375,82.43499755859375,82.43499755859375,82.43499755859375,377,0.0,0.0,0.0,AGMI,5m
2026-01-22 15:20:00-05:00,82.79989624023438,82.79989624023438,82.79989624023438,82.79989624023438,118,0.0,0.0,0.0,AGMI,5m
2026-01-22 15:50:00-05:00,82.76000213623047,82.76000213623047,82.62110137939453,82.62110137939453,210,0.0,0.0,0.0,AGMI,5m
2026-01-23 09:30:00-05:00,83.7300033569336,83.7300033569336,83.68000030517578,83.68000030517578,1046,0.0,0.0,0.0,AGMI,5m
2026-01-23 09:40:00-05:00,83.8550033569336,83.8550033569336,83.8550033569336,83.8550033569336,132,0.0,0.0,0.0,AGMI,5m
2026-01-23 09:45:00-05:00,84.38999938964844,84.47000122070312,83.98500061035156,83.98500061035156,403,0.0,0.0,0.0,AGMI,5m
2026-01-23 10:10:00-05:00,84.83000183105469,84.83000183105469,84.375,84.375,365,0.0,0.0,0.0,AGMI,5m
2026-01-23 10:35:00-05:00,84.61000061035156,84.61000061035156,84.61000061035156,84.61000061035156,291,0.0,0.0,0.0,AGMI,5m
2026-01-23 10:50:00-05:00,84.62999725341797,84.63999938964844,84.62999725341797,84.63999938964844,650,0.0,0.0,0.0,AGMI,5m
2026-01-23 11:35:00-05:00,84.16000366210938,84.16000366210938,84.16000366210938,84.16000366210938,403,0.0,0.0,0.0,AGMI,5m
2026-01-23 12:10:00-05:00,84.7300033569336,84.7300033569336,84.52899932861328,84.52899932861328,525,0.0,0.0,0.0,AGMI,5m
2026-01-23 12:30:00-05:00,84.5,84.5,84.5,84.5,108,0.0,0.0,0.0,AGMI,5m
2026-01-23 12:50:00-05:00,83.98829650878906,83.98829650878906,83.98829650878906,83.98829650878906,433,0.0,0.0,0.0,AGMI,5m
2026-01-23 12:55:00-05:00,83.5,83.5,83.5,83.5,214,0.0,0.0,0.0,AGMI,5m
2026-01-23 13:20:00-05:00,84.10269927978516,84.10269927978516,84.10269927978516,84.10269927978516,122,0.0,0.0,0.0,AGMI,5m
2026-01-23 13:35:00-05:00,84.37999725341797,84.37999725341797,84.37999725341797,84.37999725341797,546,0.0,0.0,0.0,AGMI,5m
2026-01-26 09:30:00-05:00,89.62999725341797,89.80999755859375,89.62999725341797,89.80999755859375,4500,0.0,0.0,0.0,AGMI,5m
2026-01-26 09:40:00-05:00,89.30500030517578,89.30500030517578,89.30500030517578,89.30500030517578,483,0.0,0.0,0.0,AGMI,5m
2026-01-26 10:05:00-05:00,90.5999984741211,90.5999984741211,90.24349975585938,90.24359893798828,731,0.0,0.0,0.0,AGMI,5m
2026-01-26 10:10:00-05:00,90.4800033569336,90.4800033569336,90.4800033569336,90.4800033569336,397,0.0,0.0,0.0,AGMI,5m
2026-01-26 10:30:00-05:00,90.0,90.0,89.5,89.5,878,0.0,0.0,0.0,AGMI,5m
2026-01-26 10:50:00-05:00,89.66000366210938,89.66000366210938,89.66000366210938,89.66000366210938,395,0.0,0.0,0.0,AGMI,5m
2026-01-26 11:25:00-05:00,89.4000015258789,89.4000015258789,89.4000015258789,89.4000015258789,222,0.0,0.0,0.0,AGMI,5m
2026-01-26 11:45:00-05:00,89.35700225830078,89.35700225830078,89.35700225830078,89.35700225830078,195,0.0,0.0,0.0,AGMI,5m
2026-01-26 12:05:00-05:00,90.22000122070312,90.22000122070312,90.22000122070312,90.22000122070312,137,0.0,0.0,0.0,AGMI,5m
2026-01-26 12:15:00-05:00,91.2343978881836,91.2343978881836,91.2343978881836,91.2343978881836,636,0.0,0.0,0.0,AGMI,5m
2026-01-26 12:50:00-05:00,90.01000213623047,90.01000213623047,90.01000213623047,90.01000213623047,212,0.0,0.0,0.0,AGMI,5m
2026-01-26 12:55:00-05:00,89.9198989868164,89.9198989868164,89.9198989868164,89.9198989868164,412,0.0,0.0,0.0,AGMI,5m
2026-01-26 13:40:00-05:00,88.2699966430664,88.2699966430664,88.2699966430664,88.2699966430664,226,0.0,0.0,0.0,AGMI,5m
2026-01-26 14:05:00-05:00,87.50199890136719,87.50199890136719,87.50199890136719,87.50199890136719,521,0.0,0.0,0.0,AGMI,5m
2026-01-26 14:20:00-05:00,87.33999633789062,87.33999633789062,87.0,87.12999725341797,1417,0.0,0.0,0.0,AGMI,5m
2026-01-26 15:05:00-05:00,85.69999694824219,86.09040069580078,85.69999694824219,86.09040069580078,782,0.0,0.0,0.0,AGMI,5m
2026-01-26 15:55:00-05:00,85.56999969482422,85.56999969482422,85.56999969482422,85.56999969482422,227,0.0,0.0,0.0,AGMI,5m
2026-01-27 09:30:00-05:00,86.33000183105469,86.33000183105469,86.33000183105469,86.33000183105469,1877,0.0,0.0,0.0,AGMI,5m
2026-01-27 09:35:00-05:00,85.93000030517578,85.93000030517578,85.7750015258789,85.7750015258789,390,0.0,0.0,0.0,AGMI,5m
2026-01-27 09:50:00-05:00,85.2300033569336,85.2300033569336,84.56510162353516,84.56510162353516,625,0.0,0.0,0.0,AGMI,5m
2026-01-27 10:00:00-05:00,83.72149658203125,83.72149658203125,83.72149658203125,83.72149658203125,455,0.0,0.0,0.0,AGMI,5m
2026-01-27 10:25:00-05:00,82.37010192871094,82.37010192871094,82.37010192871094,82.37010192871094,544,0.0,0.0,0.0,AGMI,5m
2026-01-27 11:20:00-05:00,84.44200134277344,84.44200134277344,84.44200134277344,84.44200134277344,625,0.0,0.0,0.0,AGMI,5m
2026-01-27 13:10:00-05:00,84.0999984741211,84.0999984741211,84.0999984741211,84.0999984741211,525,0.0,0.0,0.0,AGMI,5m
2026-01-27 13:20:00-05:00,83.82499694824219,83.87149810791016,83.82499694824219,83.87149810791016,854,0.0,0.0,0.0,AGMI,5m
2026-01-27 14:10:00-05:00,84.00499725341797,84.00499725341797,84.00499725341797,84.00499725341797,759,0.0,0.0,0.0,AGMI,5m
2026-01-27 14:25:00-05:00,84.79000091552734,84.80000305175781,84.79000091552734,84.80000305175781,889,0.0,0.0,0.0,AGMI,5m
2026-01-27 15:00:00-05:00,84.87000274658203,84.87000274658203,84.87000274658203,84.87000274658203,546,0.0,0.0,0.0,AGMI,5m
2026-01-27 15:25:00-05:00,85.45549774169922,85.45549774169922,85.45549774169922,85.45549774169922,242,0.0,0.0,0.0,AGMI,5m
2026-01-27 15:30:00-05:00,85.16999816894531,85.16999816894531,85.16999816894531,85.16999816894531,550,0.0,0.0,0.0,AGMI,5m
2026-01-27 15:55:00-05:00,86.08999633789062,86.08999633789062,86.08999633789062,86.08999633789062,300,0.0,0.0,0.0,AGMI,5m
2026-01-28 09:30:00-05:00,87.63999938964844,87.63999938964844,86.80999755859375,86.80999755859375,660,0.0,0.0,0.0,AGMI,5m
2026-01-28 09:40:00-05:00,87.0999984741211,87.65499877929688,87.0999984741211,87.65499877929688,614,0.0,0.0,0.0,AGMI,5m
2026-01-28 09:55:00-05:00,87.98999786376953,87.98999786376953,87.98999786376953,87.98999786376953,236,0.0,0.0,0.0,AGMI,5m
2026-01-28 10:05:00-05:00,87.30000305175781,87.30000305175781,87.30000305175781,87.30000305175781,168,0.0,0.0,0.0,AGMI,5m
2026-01-28 10:15:00-05:00,87.26000213623047,87.26000213623047,87.19000244140625,87.19000244140625,519,0.0,0.0,0.0,AGMI,5m
2026-01-28 10:20:00-05:00,87.17630004882812,87.17630004882812,87.17630004882812,87.17630004882812,171,0.0,0.0,0.0,AGMI,5m
2026-01-28 10:50:00-05:00,87.06999969482422,87.06999969482422,87.06999969482422,87.06999969482422,1290,0.0,0.0,0.0,AGMI,5m
2026-01-28 13:45:00-05:00,86.68000030517578,86.68000030517578,86.4894027709961,86.55999755859375,480,0.0,0.0,0.0,AGMI,5m
2026-01-28 13:50:00-05:00,86.62000274658203,86.62000274658203,86.62000274658203,86.62000274658203,127,0.0,0.0,0.0,AGMI,5m
2026-01-28 14:00:00-05:00,86.8499984741211,86.94000244140625,85.80000305175781,85.80000305175781,3463,0.0,0.0,0.0,AGMI,5m
2026-01-28 14:05:00-05:00,85.68000030517578,86.0199966430664,85.68000030517578,86.0199966430664,4361,0.0,0.0,0.0,AGMI,5m
2026-01-28 14:10:00-05:00,86.38999938964844,86.38999938964844,86.38999938964844,86.38999938964844,376,0.0,0.0,0.0,AGMI,5m
2026-01-28 15:20:00-05:00,87.68000030517578,87.68000030517578,87.68000030517578,87.68000030517578,397,0.0,0.0,0.0,AGMI,5m
2026-01-28 15:50:00-05:00,88.39990234375,88.39990234375,88.39990234375,88.39990234375,258,0.0,0.0,0.0,AGMI,5m
2026-01-29 09:30:00-05:00,91.80000305175781,91.80000305175781,89.61499786376953,89.61499786376953,1290,0.0,0.0,0.0,AGMI,5m
2026-01-29 09:40:00-05:00,89.5,89.5,89.5,89.5,720,0.0,0.0,0.0,AGMI,5m
2026-01-29 10:00:00-05:00,87.68990325927734,87.68990325927734,87.68990325927734,87.68990325927734,599,0.0,0.0,0.0,AGMI,5m
2026-01-29 10:05:00-05:00,87.16999816894531,87.16999816894531,87.16999816894531,87.16999816894531,190,0.0,0.0,0.0,AGMI,5m
2026-01-29 10:10:00-05:00,86.69999694824219,86.69999694824219,86.69999694824219,86.69999694824219,246,0.0,0.0,0.0,AGMI,5m
2026-01-29 10:15:00-05:00,86.68000030517578,86.68000030517578,86.68000030517578,86.68000030517578,271,0.0,0.0,0.0,AGMI,5m
2026-01-29 10:25:00-05:00,85.62999725341797,85.62999725341797,85.62699890136719,85.62699890136719,1030,0.0,0.0,0.0,AGMI,5m
2026-01-29 10:30:00-05:00,84.06999969482422,84.06999969482422,84.06999969482422,84.06999969482422,471,0.0,0.0,0.0,AGMI,5m
2026-01-29 10:40:00-05:00,83.87999725341797,83.87999725341797,83.66999816894531,83.66999816894531,951,0.0,0.0,0.0,AGMI,5m
2026-01-29 10:50:00-05:00,83.41999816894531,83.41999816894531,82.83999633789062,82.83999633789062,1425,0.0,0.0,0.0,AGMI,5m
2026-01-29 11:00:00-05:00,83.30000305175781,83.30000305175781,83.30000305175781,83.30000305175781,188,0.0,0.0,0.0,AGMI,5m
2026-01-29 11:10:00-05:00,84.61000061035156,84.61000061035156,84.61000061035156,84.61000061035156,124,0.0,0.0,0.0,AGMI,5m
2026-01-29 11:20:00-05:00,84.9000015258789,84.9000015258789,84.9000015258789,84.9000015258789,417,0.0,0.0,0.0,AGMI,5m
2026-01-29 12:35:00-05:00,85.66000366210938,85.66000366210938,85.66000366210938,85.66000366210938,306,0.0,0.0,0.0,AGMI,5m
2026-01-29 14:10:00-05:00,85.54000091552734,85.54000091552734,85.54000091552734,85.54000091552734,196,0.0,0.0,0.0,AGMI,5m
2026-01-29 14:20:00-05:00,85.2699966430664,85.2699966430664,85.23999786376953,85.23999786376953,1115,0.0,0.0,0.0,AGMI,5m
2026-01-29 15:05:00-05:00,84.94999694824219,84.94999694824219,84.94999694824219,84.94999694824219,219,0.0,0.0,0.0,AGMI,5m
2026-01-29 15:25:00-05:00,84.62999725341797,84.62999725341797,84.62999725341797,84.62999725341797,1687,0.0,0.0,0.0,AGMI,5m
2026-01-29 15:50:00-05:00,85.20999908447266,85.20999908447266,85.20999908447266,85.20999908447266,588,0.0,0.0,0.0,AGMI,5m
2026-01-30 09:30:00-05:00,77.1500015258789,77.6500015258789,76.72010040283203,77.58000183105469,11527,0.0,0.0,0.0,AGMI,5m
2026-01-30 10:15:00-05:00,79.30999755859375,79.30999755859375,79.30999755859375,79.30999755859375,201,0.0,0.0,0.0,AGMI,5m
2026-01-30 10:20:00-05:00,78.28009796142578,78.28009796142578,78.28009796142578,78.28009796142578,248,0.0,0.0,0.0,AGMI,5m
2026-02-02 13:20:00-05:00,71.58000183105469,71.58000183105469,71.58000183105469,71.58000183105469,0,0.0,0.0,0.0,AGMI,5m
2026-02-02 15:35:00-05:00,72.20999908447266,72.20999908447266,72.20999908447266,72.20999908447266,1428,0.0,0.0,0.0,AGMI,5m
2026-02-02 15:50:00-05:00,72.12999725341797,72.12999725341797,72.12999725341797,72.12999725341797,189,0.0,0.0,0.0,AGMI,5m
2026-02-02 15:55:00-05:00,72.34500122070312,72.34500122070312,72.34500122070312,72.34500122070312,3170,0.0,0.0,0.0,AGMI,5m
2026-02-03 09:30:00-05:00,77.48999786376953,77.4999008178711,77.2300033569336,77.4999008178711,3278,0.0,0.0,0.0,AGMI,5m
2026-02-03 10:10:00-05:00,76.83000183105469,77.1050033569336,76.83000183105469,77.1050033569336,622,0.0,0.0,0.0,AGMI,5m
2026-02-03 10:25:00-05:00,76.8499984741211,76.8499984741211,76.8499984741211,76.8499984741211,307,0.0,0.0,0.0,AGMI,5m
2026-02-03 11:05:00-05:00,77.2249984741211,77.2249984741211,77.2249984741211,77.2249984741211,240,0.0,0.0,0.0,AGMI,5m
2026-02-03 11:30:00-05:00,77.69149780273438,77.69149780273438,77.69149780273438,77.69149780273438,355,0.0,0.0,0.0,AGMI,5m
2026-02-03 12:30:00-05:00,76.63500213623047,76.63500213623047,76.63500213623047,76.63500213623047,275,0.0,0.0,0.0,AGMI,5m
2026-02-03 13:10:00-05:00,76.18000030517578,76.18000030517578,76.18000030517578,76.18000030517578,146,0.0,0.0,0.0,AGMI,5m
2026-02-03 13:55:00-05:00,75.77999877929688,75.77999877929688,75.77999877929688,75.77999877929688,194,0.0,0.0,0.0,AGMI,5m
2026-02-03 14:10:00-05:00,75.83000183105469,75.83000183105469,75.83000183105469,75.83000183105469,105,0.0,0.0,0.0,AGMI,5m
2026-02-03 14:25:00-05:00,76.21540069580078,76.21540069580078,76.21540069580078,76.21540069580078,807,0.0,0.0,0.0,AGMI,5m
2026-02-04 09:50:00-05:00,78.50499725341797,78.50499725341797,78.50499725341797,78.50499725341797,747,0.0,0.0,0.0,AGMI,5m
2026-02-04 10:15:00-05:00,77.55000305175781,77.55000305175781,77.55000305175781,77.55000305175781,1353,0.0,0.0,0.0,AGMI,5m
2026-02-04 11:45:00-05:00,75.0,75.0,75.0,75.0,400,0.0,0.0,0.0,AGMI,5m
2026-02-04 13:15:00-05:00,74.33200073242188,74.33200073242188,74.33200073242188,74.33200073242188,106,0.0,0.0,0.0,AGMI,5m
2026-02-04 13:25:00-05:00,74.58999633789062,74.58999633789062,74.58999633789062,74.58999633789062,386,0.0,0.0,0.0,AGMI,5m
2026-02-04 14:15:00-05:00,74.62000274658203,74.62000274658203,74.62000274658203,74.62000274658203,152,0.0,0.0,0.0,AGMI,5m
2026-02-04 14:35:00-05:00,75.25,75.25,75.25,75.25,108,0.0,0.0,0.0,AGMI,5m
