date,open,high,low,close,volume,dividends,stock_splits,ticker,interval
2025-02-01 00:00:00-05:00,10.029999732971191,10.0600004196167,10.029999732971191,10.0600004196167,10785200,0.0,0.0,ATIIU,1mo
2025-03-01 00:00:00-05:00,10.0600004196167,10.100000381469727,10.031000137329102,10.069999694824219,479700,0.0,0.0,ATIIU,1mo
2025-04-01 00:00:00-04:00,10.069999694824219,11.09000015258789,10.010000228881836,10.149999618530273,247700,0.0,0.0,ATIIU,1mo
2025-05-01 00:00:00-04:00,10.140000343322754,10.449999809265137,10.140000343322754,10.220000267028809,356600,0.0,0.0,ATIIU,1mo
2025-06-01 00:00:00-04:00,10.229999542236328,10.449999809265137,10.229999542236328,10.305000305175781,187000,0.0,0.0,ATIIU,1mo
2025-07-01 00:00:00-04:00,10.305000305175781,10.449999809265137,10.15999984741211,10.449999809265137,2800,0.0,0.0,ATIIU,1mo
2025-08-01 00:00:00-04:00,10.449999809265137,10.449999809265137,10.270000457763672,10.3100004196167,20300,0.0,0.0,ATIIU,1mo
2025-09-01 00:00:00-04:00,10.3100004196167,12.569999694824219,10.3100004196167,12.569999694824219,300,0.0,0.0,ATIIU,1mo
2025-10-01 00:00:00-04:00,12.569999694824219,12.569999694824219,10.592000007629395,10.75,1700,0.0,0.0,ATIIU,1mo
2025-11-01 00:00:00-04:00,10.75,10.75,10.5,10.5,38600,0.0,0.0,ATIIU,1mo
2025-12-01 00:00:00-05:00,10.5,10.5,10.5,10.5,0,0.0,0.0,ATIIU,1mo
2026-01-01 00:00:00-05:00,10.5,11.5,10.5,10.930000305175781,29100,0.0,0.0,ATIIU,1mo
2026-02-01 00:00:00-05:00,10.930000305175781,10.930000305175781,10.930000305175781,10.930000305175781,0,0.0,0.0,ATIIU,1mo
2026-03-01 00:00:00-05:00,10.930000305175781,11.479999542236328,10.510000228881836,10.899999618530273,36200,0.0,0.0,ATIIU,1mo
2026-04-01 00:00:00-04:00,10.529999732971191,10.529999732971191,10.529999732971191,10.529999732971191,300,0.0,0.0,ATIIU,1mo
