date,open,high,low,close,volume,dividends,stock_splits,ticker,interval
2023-04-03 00:00:00-04:00,54.0,61.5,51.0,58.95000076293945,113640,0.0,0.0,ARBB,1wk
2023-04-10 00:00:00-04:00,55.5,64.94999694824219,54.75,64.94999694824219,69539,0.0,0.0,ARBB,1wk
2023-04-17 00:00:00-04:00,66.0,71.8499984741211,55.20000076293945,69.75,97767,0.0,0.0,ARBB,1wk
2023-04-24 00:00:00-04:00,79.05000305175781,81.0,54.75,61.5,103599,0.0,0.0,ARBB,1wk
2023-05-01 00:00:00-04:00,60.599998474121094,64.3499984741211,49.79999923706055,58.04999923706055,38012,0.0,0.0,ARBB,1wk
2023-05-08 00:00:00-04:00,61.20000076293945,77.8499984741211,57.75,59.099998474121094,74660,0.0,0.0,ARBB,1wk
2023-05-15 00:00:00-04:00,60.900001525878906,67.68000030517578,57.900001525878906,60.75,18713,0.0,0.0,ARBB,1wk
2023-05-22 00:00:00-04:00,63.75,64.86000061035156,52.5,53.54999923706055,21626,0.0,0.0,ARBB,1wk
2023-05-29 00:00:00-04:00,53.70000076293945,54.45000076293945,45.45000076293945,50.70000076293945,12600,0.0,0.0,ARBB,1wk
2023-06-05 00:00:00-04:00,50.54999923706055,57.75,45.75,48.29999923706055,18186,0.0,0.0,ARBB,1wk
2023-06-12 00:00:00-04:00,46.154998779296875,55.20000076293945,45.75,50.849998474121094,9867,0.0,0.0,ARBB,1wk
2023-06-19 00:00:00-04:00,52.20000076293945,53.25,43.5,45.75,4019,0.0,0.0,ARBB,1wk
2023-06-26 00:00:00-04:00,48.45000076293945,50.54999923706055,35.54999923706055,40.650001525878906,8860,0.0,0.0,ARBB,1wk
2023-07-03 00:00:00-04:00,46.5,46.5,37.5,40.20000076293945,4820,0.0,0.0,ARBB,1wk
2023-07-10 00:00:00-04:00,39.150001525878906,72.0,36.599998474121094,47.70000076293945,521307,0.0,0.0,ARBB,1wk
2023-07-17 00:00:00-04:00,44.70000076293945,48.150001525878906,41.400001525878906,42.599998474121094,47793,0.0,0.0,ARBB,1wk
2023-07-24 00:00:00-04:00,41.54999923706055,42.0,33.150001525878906,38.400001525878906,27800,0.0,0.0,ARBB,1wk
2023-07-31 00:00:00-04:00,37.79999923706055,40.650001525878906,36.599998474121094,36.900001525878906,8400,0.0,0.0,ARBB,1wk
2023-08-07 00:00:00-04:00,36.869998931884766,38.625,32.400001525878906,33.0,6061,0.0,0.0,ARBB,1wk
2023-08-14 00:00:00-04:00,31.649999618530273,34.650001525878906,28.950000762939453,29.549999237060547,8053,0.0,0.0,ARBB,1wk
2023-08-21 00:00:00-04:00,28.649999618530273,34.650001525878906,25.860000610351562,31.049999237060547,11020,0.0,0.0,ARBB,1wk
2023-08-28 00:00:00-04:00,31.799999237060547,31.799999237060547,26.850000381469727,27.75,6459,0.0,0.0,ARBB,1wk
2023-09-04 00:00:00-04:00,29.100000381469727,29.100000381469727,25.799999237060547,26.850000381469727,2659,0.0,0.0,ARBB,1wk
2023-09-11 00:00:00-04:00,26.549999237060547,29.850000381469727,26.25,27.299999237060547,4167,0.0,0.0,ARBB,1wk
2023-09-18 00:00:00-04:00,27.149999618530273,32.25,27.149999618530273,28.5,6513,0.0,0.0,ARBB,1wk
2023-09-25 00:00:00-04:00,28.799999237060547,31.5,26.100000381469727,26.700000762939453,2461,0.0,0.0,ARBB,1wk
2023-10-02 00:00:00-04:00,28.5,28.5,22.950000762939453,23.549999237060547,2554,0.0,0.0,ARBB,1wk
2023-10-09 00:00:00-04:00,24.0,27.75,22.649999618530273,22.649999618530273,2606,0.0,0.0,ARBB,1wk
2023-10-16 00:00:00-04:00,22.799999237060547,22.799999237060547,19.649999618530273,21.135000228881836,2233,0.0,0.0,ARBB,1wk
2023-10-23 00:00:00-04:00,18.899999618530273,20.834999084472656,18.149999618530273,18.149999618530273,2066,0.0,0.0,ARBB,1wk
2023-10-30 00:00:00-04:00,18.75,19.350000381469727,12.119999885559082,14.399999618530273,10814,0.0,0.0,ARBB,1wk
