date,open,high,low,close,volume,dividends,stock_splits,ticker,interval
1980-12-12 00:00:00-05:00,0.09829747676849365,0.0987248333845211,0.09829747676849365,0.09829747676849365,469033600,0.0,0.0,AAPL,1d
1980-12-15 00:00:00-05:00,0.09359662872080961,0.09359662872080961,0.09316927194595337,0.09316927194595337,175884800,0.0,0.0,AAPL,1d
1980-12-16 00:00:00-05:00,0.08675820451502515,0.08675820451502515,0.0863308534026146,0.0863308534026146,105728000,0.0,0.0,AAPL,1d
1980-12-17 00:00:00-05:00,0.08846759796142578,0.08889495467171007,0.08846759796142578,0.08846759796142578,86441600,0.0,0.0,AAPL,1d
1980-12-18 00:00:00-05:00,0.0910324901342392,0.09145984113226066,0.0910324901342392,0.0910324901342392,73449600,0.0,0.0,AAPL,1d
1980-12-19 00:00:00-05:00,0.09658809751272202,0.09701545428713002,0.09658809751272202,0.09658809751272202,48630400,0.0,0.0,AAPL,1d
1980-12-22 00:00:00-05:00,0.10128901153802872,0.10171713298933169,0.10128901153802872,0.10128901153802872,37363200,0.0,0.0,AAPL,1d
1980-12-23 00:00:00-05:00,0.10556332767009735,0.1059906845672981,0.10556332767009735,0.10556332767009735,46950400,0.0,0.0,AAPL,1d
1980-12-24 00:00:00-05:00,0.11111888289451599,0.11154623959864184,0.11111888289451599,0.11111888289451599,48003200,0.0,0.0,AAPL,1d
1980-12-26 00:00:00-05:00,0.1213761642575264,0.12180352104725725,0.1213761642575264,0.1213761642575264,55574400,0.0,0.0,AAPL,1d
1980-12-29 00:00:00-05:00,0.12308553606271744,0.12351289269988236,0.12308553606271744,0.12308553606271744,93161600,0.0,0.0,AAPL,1d
1980-12-30 00:00:00-05:00,0.12052145845689392,0.12052145845689392,0.12009411305189133,0.12009411305189133,68880000,0.0,0.0,AAPL,1d
1980-12-31 00:00:00-05:00,0.11710262936921108,0.11710262936921108,0.1166752725839615,0.11667527258396149,35750400,0.0,0.0,AAPL,1d
1981-01-02 00:00:00-05:00,0.11795725673437119,0.11881196976292341,0.11795725673437119,0.11795725673437119,21660800,0.0,0.0,AAPL,1d
1981-01-05 00:00:00-05:00,0.11582054434540284,0.11582054434540284,0.11539319902658463,0.11539319902658463,35728000,0.0,0.0,AAPL,1d
1981-01-06 00:00:00-05:00,0.11069145656970775,0.11069145656970775,0.11026410013437273,0.11026410013437271,45158400,0.0,0.0,AAPL,1d
1981-01-07 00:00:00-05:00,0.1059906845672981,0.1059906845672981,0.10556332767009735,0.10556332767009735,55686400,0.0,0.0,AAPL,1d
1981-01-08 00:00:00-05:00,0.10385386133455016,0.10385386133455016,0.10342651605606079,0.10342651605606079,39827200,0.0,0.0,AAPL,1d
1981-01-09 00:00:00-05:00,0.108982153236866,0.10940951010745567,0.108982153236866,0.108982153236866,21504000,0.0,0.0,AAPL,1d
1981-01-12 00:00:00-05:00,0.10898207967928812,0.10898207967928812,0.10812737792730331,0.10812737792730331,23699200,0.0,0.0,AAPL,1d
1981-01-13 00:00:00-05:00,0.10470856606472426,0.10470856606472426,0.10428120940923691,0.10428120940923691,23049600,0.0,0.0,AAPL,1d
1981-01-14 00:00:00-05:00,0.10470858961343764,0.10513594636503651,0.10470858961343764,0.10470858961343765,14291200,0.0,0.0,AAPL,1d
1981-01-15 00:00:00-05:00,0.10684532672166824,0.10770002853067695,0.10684532672166824,0.10684532672166824,14067200,0.0,0.0,AAPL,1d
1981-01-16 00:00:00-05:00,0.10641796013677207,0.10641796013677207,0.10599060356616974,0.10599060356616974,13395200,0.0,0.0,AAPL,1d
1981-01-19 00:00:00-05:00,0.11240095645189287,0.11282831321250729,0.11240095645189287,0.11240095645189285,41574400,0.0,0.0,AAPL,1d
1981-01-20 00:00:00-05:00,0.10940951010745567,0.10940951010745567,0.108982153236866,0.108982153236866,30083200,0.0,0.0,AAPL,1d
1981-01-21 00:00:00-05:00,0.11111888289451599,0.11197358489045951,0.11111888289451599,0.11111888289451599,15904000,0.0,0.0,AAPL,1d
1981-01-22 00:00:00-05:00,0.11240095645189287,0.11325566997312171,0.11240095645189287,0.11240095645189285,35548800,0.0,0.0,AAPL,1d
1981-01-23 00:00:00-05:00,0.11240096283489759,0.11282831961978067,0.1119736060500145,0.1119736060500145,11222400,0.0,0.0,AAPL,1d
1981-01-26 00:00:00-05:00,0.11069145656970775,0.11069145656970775,0.11026410013437273,0.11026410013437271,24640000,0.0,0.0,AAPL,1d
1981-01-27 00:00:00-05:00,0.11026416086437253,0.11026416086437253,0.10940945893526077,0.10940945893526077,23699200,0.0,0.0,AAPL,1d
1981-01-28 00:00:00-05:00,0.10641796013677207,0.10641796013677207,0.10599060356616974,0.10599060356616974,28156800,0.0,0.0,AAPL,1d
1981-01-29 00:00:00-05:00,0.10257184406541656,0.10257184406541656,0.10214448720216751,0.10214448720216751,43904000,0.0,0.0,AAPL,1d
1981-01-30 00:00:00-05:00,0.09744281106153801,0.09744281106153801,0.09658809751272202,0.09658809751272202,46188800,0.0,0.0,AAPL,1d
1981-02-02 00:00:00-05:00,0.09145984113226066,0.09145984113226066,0.0910324901342392,0.0910324901342392,23766400,0.0,0.0,AAPL,1d
1981-02-03 00:00:00-05:00,0.09445131570100784,0.09487866667531145,0.09445131570100784,0.09445131570100784,19152000,0.0,0.0,AAPL,1d
1981-02-04 00:00:00-05:00,0.09787016361951828,0.0982975089632054,0.09787016361951828,0.09787016361951828,27865600,0.0,0.0,AAPL,1d
1981-02-05 00:00:00-05:00,0.09787016361951828,0.09872486571920208,0.09787016361951828,0.09787016361951828,7929600,0.0,0.0,AAPL,1d
1981-02-06 00:00:00-05:00,0.09829747676849365,0.0987248333845211,0.09829747676849365,0.09829747676849365,13865600,0.0,0.0,AAPL,1d
1981-02-09 00:00:00-05:00,0.09402397978951081,0.09402397978951081,0.09316927194595337,0.09316927194595337,16755200,0.0,0.0,AAPL,1d
1981-02-10 00:00:00-05:00,0.09316927194595337,0.09359662872080961,0.09316927194595337,0.09316927194595337,18345600,0.0,0.0,AAPL,1d
1981-02-11 00:00:00-05:00,0.09060513287530676,0.09060513287530676,0.09017778187990189,0.09017778187990189,13843200,0.0,0.0,AAPL,1d
1981-02-12 00:00:00-05:00,0.08975045001216736,0.08975045001216736,0.08932232856750488,0.08932232856750488,14560000,0.0,0.0,AAPL,1d
