datetime,open,high,low,close,volume,dividends,stock_splits,ticker,interval
2026-01-22 09:30:00-05:00,4.829999923706055,4.920000076293945,4.78000020980835,4.84499979019165,36399,0.0,0.0,ARTV,30m
2026-01-22 10:00:00-05:00,4.889999866485596,4.900000095367432,4.809999942779541,4.809999942779541,8600,0.0,0.0,ARTV,30m
2026-01-22 10:30:00-05:00,4.880000114440918,4.900000095367432,4.860000133514404,4.885000228881836,5636,0.0,0.0,ARTV,30m
2026-01-22 11:00:00-05:00,4.909999847412109,4.909999847412109,4.840000152587891,4.860000133514404,7945,0.0,0.0,ARTV,30m
2026-01-22 11:30:00-05:00,4.875,4.900000095367432,4.849999904632568,4.849999904632568,7485,0.0,0.0,ARTV,30m
2026-01-22 12:00:00-05:00,4.839900016784668,4.900000095367432,4.820000171661377,4.889999866485596,22447,0.0,0.0,ARTV,30m
2026-01-22 12:30:00-05:00,4.889999866485596,4.889999866485596,4.880000114440918,4.883999824523926,2306,0.0,0.0,ARTV,30m
2026-01-22 13:00:00-05:00,4.889999866485596,4.900000095367432,4.880000114440918,4.900000095367432,9976,0.0,0.0,ARTV,30m
2026-01-22 13:30:00-05:00,4.884500026702881,4.900000095367432,4.880000114440918,4.900000095367432,1681,0.0,0.0,ARTV,30m
2026-01-22 14:00:00-05:00,4.900000095367432,4.900000095367432,4.880000114440918,4.880000114440918,2086,0.0,0.0,ARTV,30m
2026-01-22 14:30:00-05:00,4.894999980926514,4.909999847412109,4.880000114440918,4.880000114440918,4336,0.0,0.0,ARTV,30m
2026-01-22 15:00:00-05:00,4.880000114440918,4.96999979019165,4.880000114440918,4.960000038146973,20111,0.0,0.0,ARTV,30m
2026-01-22 15:30:00-05:00,4.954999923706055,4.965000152587891,4.949999809265137,4.954999923706055,74537,0.0,0.0,ARTV,30m
2026-01-23 09:30:00-05:00,4.980000019073486,4.980899810791016,4.875,4.960000038146973,27996,0.0,0.0,ARTV,30m
2026-01-23 10:00:00-05:00,4.934999942779541,4.96999979019165,4.934999942779541,4.96999979019165,794,0.0,0.0,ARTV,30m
2026-01-23 10:30:00-05:00,4.952000141143799,4.960000038146973,4.880000114440918,4.960000038146973,7318,0.0,0.0,ARTV,30m
2026-01-23 11:00:00-05:00,4.921899795532227,4.948800086975098,4.880000114440918,4.889999866485596,24425,0.0,0.0,ARTV,30m
2026-01-23 11:30:00-05:00,4.860000133514404,4.860000133514404,4.760000228881836,4.770100116729736,17393,0.0,0.0,ARTV,30m
2026-01-23 12:00:00-05:00,4.769999980926514,4.820000171661377,4.750199794769287,4.769999980926514,16319,0.0,0.0,ARTV,30m
2026-01-23 12:30:00-05:00,4.820000171661377,4.860000133514404,4.754499912261963,4.820000171661377,15569,0.0,0.0,ARTV,30m
2026-01-23 13:00:00-05:00,4.809999942779541,4.835000038146973,4.760000228881836,4.829999923706055,4058,0.0,0.0,ARTV,30m
2026-01-23 13:30:00-05:00,4.824999809265137,4.824999809265137,4.804999828338623,4.804999828338623,1103,0.0,0.0,ARTV,30m
2026-01-23 14:00:00-05:00,4.8277997970581055,4.8277997970581055,4.800000190734863,4.824999809265137,4164,0.0,0.0,ARTV,30m
2026-01-23 14:30:00-05:00,4.840000152587891,4.840000152587891,4.769999980926514,4.78000020980835,6883,0.0,0.0,ARTV,30m
2026-01-23 15:00:00-05:00,4.800000190734863,4.800000190734863,4.7779998779296875,4.795000076293945,4423,0.0,0.0,ARTV,30m
2026-01-23 15:30:00-05:00,4.78000020980835,4.848499774932861,4.760000228881836,4.789999961853027,9606,0.0,0.0,ARTV,30m
2026-01-26 09:30:00-05:00,4.800000190734863,4.829999923706055,4.650000095367432,4.650000095367432,6163,0.0,0.0,ARTV,30m
2026-01-26 10:00:00-05:00,4.650000095367432,4.692200183868408,4.630000114440918,4.692200183868408,2840,0.0,0.0,ARTV,30m
2026-01-26 10:30:00-05:00,4.670000076293945,4.730000019073486,4.639999866485596,4.730000019073486,7480,0.0,0.0,ARTV,30m
2026-01-26 11:00:00-05:00,4.730000019073486,4.730000019073486,4.630000114440918,4.675000190734863,1425,0.0,0.0,ARTV,30m
2026-01-26 11:30:00-05:00,4.730000019073486,4.739999771118164,4.724999904632568,4.724999904632568,1288,0.0,0.0,ARTV,30m
2026-01-26 12:00:00-05:00,4.724999904632568,4.739999771118164,4.690000057220459,4.690000057220459,2755,0.0,0.0,ARTV,30m
2026-01-26 12:30:00-05:00,4.739999771118164,4.760000228881836,4.71999979019165,4.735000133514404,1506,0.0,0.0,ARTV,30m
2026-01-26 13:00:00-05:00,4.739999771118164,4.7600998878479,4.739999771118164,4.754199981689453,2693,0.0,0.0,ARTV,30m
2026-01-26 13:30:00-05:00,4.78000020980835,4.78000020980835,4.7270002365112305,4.760000228881836,1483,0.0,0.0,ARTV,30m
2026-01-26 14:00:00-05:00,4.730000019073486,4.730000019073486,4.730000019073486,4.730000019073486,340,0.0,0.0,ARTV,30m
2026-01-26 14:30:00-05:00,4.717599868774414,4.729800224304199,4.717599868774414,4.71999979019165,2415,0.0,0.0,ARTV,30m
2026-01-26 15:00:00-05:00,4.693299770355225,4.699999809265137,4.677000045776367,4.699999809265137,3031,0.0,0.0,ARTV,30m
2026-01-26 15:30:00-05:00,4.699999809265137,4.700099945068359,4.635000228881836,4.659999847412109,17093,0.0,0.0,ARTV,30m
2026-01-27 09:30:00-05:00,4.679999828338623,4.800000190734863,4.599999904632568,4.619999885559082,14476,0.0,0.0,ARTV,30m
2026-01-27 10:00:00-05:00,4.539999961853027,4.639999866485596,4.5,4.619999885559082,19019,0.0,0.0,ARTV,30m
2026-01-27 10:30:00-05:00,4.619999885559082,4.749899864196777,4.599999904632568,4.749899864196777,2851,0.0,0.0,ARTV,30m
2026-01-27 11:00:00-05:00,4.715000152587891,4.759900093078613,4.715000152587891,4.759900093078613,1088,0.0,0.0,ARTV,30m
2026-01-27 11:30:00-05:00,4.769899845123291,4.860000133514404,4.750100135803223,4.810100078582764,9303,0.0,0.0,ARTV,30m
2026-01-27 12:00:00-05:00,4.795000076293945,4.849999904632568,4.795000076293945,4.800000190734863,2920,0.0,0.0,ARTV,30m
2026-01-27 12:30:00-05:00,4.760000228881836,4.809999942779541,4.760000228881836,4.77400016784668,5266,0.0,0.0,ARTV,30m
