date,open,high,low,close,volume,dividends,stock_splits,ticker,interval
2020-01-27 00:00:00-05:00,23.059999465942383,24.399999618530273,19.31999969482422,21.799999237060547,2931700,0.0,0.0,ARQT,1wk
2020-02-03 00:00:00-05:00,21.15999984741211,27.450000762939453,21.110000610351562,26.389999389648438,1595300,0.0,0.0,ARQT,1wk
2020-02-10 00:00:00-05:00,26.829999923706055,27.725000381469727,23.889999389648438,25.510000228881836,532500,0.0,0.0,ARQT,1wk
2020-02-17 00:00:00-05:00,25.239999771118164,28.5,24.200000762939453,27.049999237060547,986300,0.0,0.0,ARQT,1wk
2020-02-24 00:00:00-05:00,26.239999771118164,29.059999465942383,24.799999237060547,26.575000762939453,1382200,0.0,0.0,ARQT,1wk
2020-03-02 00:00:00-05:00,26.649999618530273,29.048999786376953,26.0,28.25,1028900,0.0,0.0,ARQT,1wk
2020-03-09 00:00:00-04:00,27.549999237060547,34.0,17.8700008392334,22.65999984741211,994800,0.0,0.0,ARQT,1wk
2020-03-16 00:00:00-04:00,21.440000534057617,40.880001068115234,17.100000381469727,33.31999969482422,1863800,0.0,0.0,ARQT,1wk
2020-03-23 00:00:00-04:00,34.15999984741211,38.91999816894531,23.979999542236328,27.350000381469727,668300,0.0,0.0,ARQT,1wk
2020-03-30 00:00:00-04:00,28.0,31.399999618530273,24.05500030517578,25.350000381469727,379800,0.0,0.0,ARQT,1wk
2020-04-06 00:00:00-04:00,26.06999969482422,32.0,25.260000228881836,31.950000762939453,226900,0.0,0.0,ARQT,1wk
2020-04-13 00:00:00-04:00,31.5,32.005001068115234,23.219999313354492,27.280000686645508,374200,0.0,0.0,ARQT,1wk
2020-04-20 00:00:00-04:00,26.100000381469727,30.0,25.450000762939453,29.610000610351562,242100,0.0,0.0,ARQT,1wk
2020-04-27 00:00:00-04:00,30.0,31.600000381469727,25.253999710083008,26.0,390000,0.0,0.0,ARQT,1wk
2020-05-04 00:00:00-04:00,25.530000686645508,27.084999084472656,23.959999084472656,24.5,175200,0.0,0.0,ARQT,1wk
2020-05-11 00:00:00-04:00,24.520000457763672,28.149999618530273,24.100000381469727,25.559999465942383,239100,0.0,0.0,ARQT,1wk
2020-05-18 00:00:00-04:00,26.09000015258789,30.0,26.05900001525879,29.579999923706055,179000,0.0,0.0,ARQT,1wk
2020-05-25 00:00:00-04:00,30.1200008392334,35.75,29.010000228881836,33.54999923706055,506900,0.0,0.0,ARQT,1wk
2020-06-01 00:00:00-04:00,34.33000183105469,38.814998626708984,29.760000228881836,31.43000030517578,338200,0.0,0.0,ARQT,1wk
2020-06-08 00:00:00-04:00,32.16999816894531,32.16999816894531,25.0,25.530000686645508,289500,0.0,0.0,ARQT,1wk
2020-06-15 00:00:00-04:00,25.559999465942383,39.85300064086914,25.559999465942383,33.79999923706055,1334700,0.0,0.0,ARQT,1wk
2020-06-22 00:00:00-04:00,34.040000915527344,39.75,30.010000228881836,32.470001220703125,501100,0.0,0.0,ARQT,1wk
2020-06-29 00:00:00-04:00,32.849998474121094,34.040000915527344,29.170000076293945,32.0099983215332,270100,0.0,0.0,ARQT,1wk
2020-07-06 00:00:00-04:00,32.470001220703125,33.20800018310547,27.940000534057617,29.09000015258789,304000,0.0,0.0,ARQT,1wk
2020-07-13 00:00:00-04:00,29.110000610351562,30.149999618530273,27.1200008392334,29.0,366000,0.0,0.0,ARQT,1wk
2020-07-20 00:00:00-04:00,28.81999969482422,30.049999237060547,26.8799991607666,27.280000686645508,210600,0.0,0.0,ARQT,1wk
2020-07-27 00:00:00-04:00,27.350000381469727,29.780000686645508,26.31999969482422,26.700000762939453,300700,0.0,0.0,ARQT,1wk
2020-08-03 00:00:00-04:00,26.899999618530273,27.07900047302246,24.020000457763672,24.219999313354492,618800,0.0,0.0,ARQT,1wk
2020-08-10 00:00:00-04:00,24.600000381469727,27.110000610351562,23.780000686645508,26.15999984741211,588600,0.0,0.0,ARQT,1wk
2020-08-17 00:00:00-04:00,26.290000915527344,29.6299991607666,25.75,28.200000762939453,702300,0.0,0.0,ARQT,1wk
2020-08-24 00:00:00-04:00,28.219999313354492,28.8799991607666,23.5,24.600000381469727,570900,0.0,0.0,ARQT,1wk
2020-08-31 00:00:00-04:00,24.450000762939453,25.885000228881836,22.954999923706055,24.399999618530273,435800,0.0,0.0,ARQT,1wk
2020-09-07 00:00:00-04:00,24.209999084472656,25.729000091552734,23.190000534057617,23.440000534057617,588800,0.0,0.0,ARQT,1wk
2020-09-14 00:00:00-04:00,23.969999313354492,28.889999389648438,23.559999465942383,26.34000015258789,2249300,0.0,0.0,ARQT,1wk
2020-09-21 00:00:00-04:00,25.81999969482422,26.389999389648438,24.030000686645508,25.059999465942383,521800,0.0,0.0,ARQT,1wk
2020-09-28 00:00:00-04:00,25.5,31.43000030517578,23.15999984741211,23.299999237060547,2562100,0.0,0.0,ARQT,1wk
2020-10-05 00:00:00-04:00,23.600000381469727,25.0,23.170000076293945,24.139999389648438,1853900,0.0,0.0,ARQT,1wk
2020-10-12 00:00:00-04:00,24.149999618530273,24.8700008392334,22.290000915527344,23.989999771118164,1134700,0.0,0.0,ARQT,1wk
2020-10-19 00:00:00-04:00,24.0,24.200000762939453,22.31999969482422,23.040000915527344,750400,0.0,0.0,ARQT,1wk
2020-10-26 00:00:00-04:00,22.969999313354492,23.360000610351562,17.530000686645508,17.81999969482422,1440600,0.0,0.0,ARQT,1wk
2020-11-02 00:00:00-05:00,17.979999542236328,19.780000686645508,17.510000228881836,18.25,855100,0.0,0.0,ARQT,1wk
2020-11-09 00:00:00-05:00,22.15999984741211,22.19499969482422,20.010000228881836,21.170000076293945,824100,0.0,0.0,ARQT,1wk
2020-11-16 00:00:00-05:00,22.1200008392334,23.190000534057617,20.545000076293945,23.1200008392334,892500,0.0,0.0,ARQT,1wk
2020-11-23 00:00:00-05:00,24.15999984741211,26.3799991607666,23.610000610351562,25.940000534057617,615300,0.0,0.0,ARQT,1wk
2020-11-30 00:00:00-05:00,26.770000457763672,27.739999771118164,24.6299991607666,26.010000228881836,892200,0.0,0.0,ARQT,1wk
2020-12-07 00:00:00-05:00,26.239999771118164,29.5,25.719999313354492,28.850000381469727,893700,0.0,0.0,ARQT,1wk
2020-12-14 00:00:00-05:00,29.280000686645508,32.209999084472656,28.43000030517578,28.899999618530273,2838900,0.0,0.0,ARQT,1wk
2020-12-21 00:00:00-05:00,28.8799991607666,31.059999465942383,27.040000915527344,29.610000610351562,659400,0.0,0.0,ARQT,1wk
2020-12-28 00:00:00-05:00,30.020000457763672,30.165000915527344,27.920000076293945,28.1299991607666,442300,0.0,0.0,ARQT,1wk
2021-01-04 00:00:00-05:00,27.584999084472656,29.625,26.90999984741211,28.15999984741211,452600,0.0,0.0,ARQT,1wk
2021-01-11 00:00:00-05:00,27.610000610351562,29.738000869750977,26.829999923706055,28.6299991607666,488300,0.0,0.0,ARQT,1wk
2021-01-18 00:00:00-05:00,29.780000686645508,30.969999313354492,26.469999313354492,26.809999465942383,748200,0.0,0.0,ARQT,1wk
2021-01-25 00:00:00-05:00,27.0,27.5,24.25,27.290000915527344,1195100,0.0,0.0,ARQT,1wk
2021-02-01 00:00:00-05:00,33.25,36.95000076293945,32.0,35.040000915527344,4865000,0.0,0.0,ARQT,1wk
2021-02-08 00:00:00-05:00,35.27000045776367,38.4900016784668,34.0,35.08000183105469,1027600,0.0,0.0,ARQT,1wk
2021-02-15 00:00:00-05:00,35.58000183105469,36.470001220703125,33.45500183105469,36.13999938964844,1495300,0.0,0.0,ARQT,1wk
2021-02-22 00:00:00-05:00,35.900001525878906,36.599998474121094,32.66999816894531,34.16999816894531,984500,0.0,0.0,ARQT,1wk
2021-03-01 00:00:00-05:00,34.2400016784668,35.89400100708008,29.110000610351562,31.25,1385900,0.0,0.0,ARQT,1wk
2021-03-08 00:00:00-05:00,31.299999237060547,33.81999969482422,29.94499969482422,32.54999923706055,647400,0.0,0.0,ARQT,1wk
2021-03-15 00:00:00-04:00,32.915000915527344,33.20000076293945,29.84000015258789,30.829999923706055,1208700,0.0,0.0,ARQT,1wk
2021-03-22 00:00:00-04:00,30.729999542236328,31.739999771118164,27.29599952697754,28.1299991607666,921900,0.0,0.0,ARQT,1wk
2021-03-29 00:00:00-04:00,27.860000610351562,30.280000686645508,26.0,29.739999771118164,602800,0.0,0.0,ARQT,1wk
2021-04-05 00:00:00-04:00,29.93000030517578,30.079999923706055,26.149999618530273,26.6200008392334,862800,0.0,0.0,ARQT,1wk
2021-04-12 00:00:00-04:00,26.6299991607666,29.030000686645508,25.81999969482422,27.520000457763672,534700,0.0,0.0,ARQT,1wk
2021-04-19 00:00:00-04:00,27.239999771118164,31.969999313354492,27.040000915527344,28.969999313354492,770400,0.0,0.0,ARQT,1wk
2021-04-26 00:00:00-04:00,29.059999465942383,36.45000076293945,28.100000381469727,33.5,1836900,0.0,0.0,ARQT,1wk
2021-05-03 00:00:00-04:00,35.279998779296875,35.4900016784668,30.940000534057617,34.130001068115234,2267400,0.0,0.0,ARQT,1wk
2021-05-10 00:00:00-04:00,34.849998474121094,34.849998474121094,24.790000915527344,25.75,2126400,0.0,0.0,ARQT,1wk
2021-05-17 00:00:00-04:00,25.56999969482422,25.81999969482422,23.770000457763672,25.350000381469727,1018900,0.0,0.0,ARQT,1wk
2021-05-24 00:00:00-04:00,25.459999084472656,27.360000610351562,24.709999084472656,26.350000381469727,1011700,0.0,0.0,ARQT,1wk
2021-05-31 00:00:00-04:00,26.40999984741211,27.829999923706055,26.030000686645508,26.3799991607666,543500,0.0,0.0,ARQT,1wk
2021-06-07 00:00:00-04:00,26.350000381469727,28.809999465942383,26.1200008392334,28.360000610351562,597200,0.0,0.0,ARQT,1wk
2021-06-14 00:00:00-04:00,28.549999237060547,29.3700008392334,26.600000381469727,27.350000381469727,1159200,0.0,0.0,ARQT,1wk
2021-06-21 00:00:00-04:00,27.5,27.670000076293945,26.030000686645508,27.389999389648438,1936100,0.0,0.0,ARQT,1wk
2021-06-28 00:00:00-04:00,27.520000457763672,27.8799991607666,25.549999237060547,26.350000381469727,881100,0.0,0.0,ARQT,1wk
2021-07-05 00:00:00-04:00,26.579999923706055,26.639999389648438,24.209999084472656,26.489999771118164,498300,0.0,0.0,ARQT,1wk
2021-07-12 00:00:00-04:00,26.450000762939453,27.450000762939453,24.309999465942383,25.600000381469727,687000,0.0,0.0,ARQT,1wk
2021-07-19 00:00:00-04:00,25.1299991607666,26.75,24.0,24.3799991607666,520300,0.0,0.0,ARQT,1wk
2021-07-26 00:00:00-04:00,24.520000457763672,24.799999237060547,22.3799991607666,23.329999923706055,606500,0.0,0.0,ARQT,1wk
2021-08-02 00:00:00-04:00,23.0049991607666,23.790000915527344,20.760000228881836,21.450000762939453,1095100,0.0,0.0,ARQT,1wk
2021-08-09 00:00:00-04:00,21.190000534057617,22.489999771118164,20.290000915527344,20.479999542236328,864200,0.0,0.0,ARQT,1wk
2021-08-16 00:00:00-04:00,20.209999084472656,20.600000381469727,18.510000228881836,20.25,673800,0.0,0.0,ARQT,1wk
2021-08-23 00:00:00-04:00,20.670000076293945,22.209999084472656,19.979999542236328,21.690000534057617,512600,0.0,0.0,ARQT,1wk
2021-08-30 00:00:00-04:00,21.700000762939453,22.760000228881836,20.290000915527344,21.649999618530273,907900,0.0,0.0,ARQT,1wk
2021-09-06 00:00:00-04:00,21.469999313354492,22.78499984741211,19.950000762939453,21.149999618530273,966900,0.0,0.0,ARQT,1wk
2021-09-13 00:00:00-04:00,21.09000015258789,23.190000534057617,20.100000381469727,22.670000076293945,1037500,0.0,0.0,ARQT,1wk
2021-09-20 00:00:00-04:00,22.290000915527344,24.1299991607666,21.450000762939453,23.18000030517578,753300,0.0,0.0,ARQT,1wk
2021-09-27 00:00:00-04:00,23.260000228881836,25.3700008392334,22.25,25.209999084472656,680400,0.0,0.0,ARQT,1wk
2021-10-04 00:00:00-04:00,25.350000381469727,25.729999542236328,22.110000610351562,22.34000015258789,1252800,0.0,0.0,ARQT,1wk
2021-10-11 00:00:00-04:00,22.190000534057617,23.389999389648438,21.200000762939453,22.280000686645508,435700,0.0,0.0,ARQT,1wk
2021-10-18 00:00:00-04:00,22.239999771118164,22.299999237060547,20.75,21.56999969482422,346100,0.0,0.0,ARQT,1wk
2021-10-25 00:00:00-04:00,21.510000228881836,22.09000015258789,19.121000289916992,21.18000030517578,402700,0.0,0.0,ARQT,1wk
2021-11-01 00:00:00-04:00,21.309999465942383,24.229999542236328,21.010000228881836,22.049999237060547,749400,0.0,0.0,ARQT,1wk
2021-11-08 00:00:00-05:00,22.360000610351562,22.8799991607666,20.8700008392334,21.190000534057617,367300,0.0,0.0,ARQT,1wk
2021-11-15 00:00:00-05:00,21.239999771118164,21.579999923706055,18.1200008392334,18.190000534057617,617700,0.0,0.0,ARQT,1wk
2021-11-22 00:00:00-05:00,17.597999572753906,18.2549991607666,16.045000076293945,16.670000076293945,1046100,0.0,0.0,ARQT,1wk
2021-11-29 00:00:00-05:00,16.829999923706055,16.989999771118164,14.930000305175781,15.369999885559082,1852800,0.0,0.0,ARQT,1wk
2021-12-06 00:00:00-05:00,15.119999885559082,17.0,14.916000366210938,15.3100004196167,931200,0.0,0.0,ARQT,1wk
2021-12-13 00:00:00-05:00,14.859999656677246,17.239999771118164,14.15999984741211,17.06999969482422,1139200,0.0,0.0,ARQT,1wk
