datetime,open,high,low,close,volume,dividends,stock_splits,ticker,interval
2026-01-22 10:15:00-05:00,10.470000267028809,10.470000267028809,10.470000267028809,10.470000267028809,0,0.0,0.0,ATII,15m
2026-01-22 11:15:00-05:00,10.489999771118164,10.489999771118164,10.489999771118164,10.489999771118164,939,0.0,0.0,ATII,15m
2026-01-22 11:45:00-05:00,10.5,10.5,10.5,10.5,1300,0.0,0.0,ATII,15m
2026-01-22 12:00:00-05:00,10.520000457763672,10.5600004196167,10.520000457763672,10.5600004196167,100100,0.0,0.0,ATII,15m
2026-01-22 12:15:00-05:00,10.550000190734863,10.5600004196167,10.536600112915039,10.550399780273438,6200,0.0,0.0,ATII,15m
2026-01-22 12:30:00-05:00,10.540499687194824,10.540499687194824,10.540499687194824,10.540499687194824,300,0.0,0.0,ATII,15m
2026-01-22 13:00:00-05:00,10.5600004196167,10.5600004196167,10.556300163269043,10.556300163269043,1825,0.0,0.0,ATII,15m
2026-01-22 13:15:00-05:00,10.555000305175781,10.555000305175781,10.550000190734863,10.550000190734863,10500,0.0,0.0,ATII,15m
2026-01-22 14:30:00-05:00,10.543499946594238,10.543499946594238,10.543499946594238,10.543499946594238,500,0.0,0.0,ATII,15m
2026-01-22 15:15:00-05:00,10.550000190734863,10.550000190734863,10.529999732971191,10.550000190734863,2700,0.0,0.0,ATII,15m
2026-01-22 15:45:00-05:00,10.5600004196167,10.5600004196167,10.550000190734863,10.555000305175781,1798,0.0,0.0,ATII,15m
2026-01-23 09:30:00-05:00,10.539999961853027,10.550000190734863,10.539999961853027,10.550000190734863,12785,0.0,0.0,ATII,15m
2026-01-23 09:45:00-05:00,10.59000015258789,10.600000381469727,10.59000015258789,10.600000381469727,16000,0.0,0.0,ATII,15m
2026-01-23 10:15:00-05:00,10.600000381469727,10.604999542236328,10.600000381469727,10.604999542236328,3200,0.0,0.0,ATII,15m
2026-01-23 10:30:00-05:00,10.550000190734863,10.550000190734863,10.550000190734863,10.550000190734863,300,0.0,0.0,ATII,15m
2026-01-23 10:45:00-05:00,10.550000190734863,10.550000190734863,10.550000190734863,10.550000190734863,700,0.0,0.0,ATII,15m
2026-01-23 12:00:00-05:00,10.550000190734863,10.5649995803833,10.550000190734863,10.550000190734863,7513,0.0,0.0,ATII,15m
2026-01-23 13:00:00-05:00,10.579999923706055,10.600000381469727,10.579999923706055,10.600000381469727,7721,0.0,0.0,ATII,15m
2026-01-23 13:15:00-05:00,10.59000015258789,10.609999656677246,10.59000015258789,10.609999656677246,8702,0.0,0.0,ATII,15m
2026-01-23 13:30:00-05:00,10.609999656677246,10.609999656677246,10.600000381469727,10.609999656677246,5590,0.0,0.0,ATII,15m
2026-01-23 13:45:00-05:00,10.609999656677246,10.609999656677246,10.609999656677246,10.609999656677246,100,0.0,0.0,ATII,15m
2026-01-23 14:00:00-05:00,10.619999885559082,10.630000114440918,10.619999885559082,10.630000114440918,3301,0.0,0.0,ATII,15m
2026-01-23 14:30:00-05:00,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,342,0.0,0.0,ATII,15m
2026-01-23 15:15:00-05:00,10.640000343322754,10.649999618530273,10.619999885559082,10.635000228881836,30606,0.0,0.0,ATII,15m
2026-01-23 15:30:00-05:00,10.619999885559082,10.649999618530273,10.609999656677246,10.635000228881836,12915,0.0,0.0,ATII,15m
2026-01-23 15:45:00-05:00,10.649999618530273,10.65999984741211,10.619999885559082,10.65999984741211,54818,0.0,0.0,ATII,15m
2026-01-26 09:30:00-05:00,10.600000381469727,10.600000381469727,10.600000381469727,10.600000381469727,9272,0.0,0.0,ATII,15m
2026-01-26 09:45:00-05:00,10.630000114440918,10.649999618530273,10.630000114440918,10.649999618530273,27386,0.0,0.0,ATII,15m
2026-01-26 10:15:00-05:00,10.670000076293945,10.670000076293945,10.670000076293945,10.670000076293945,200,0.0,0.0,ATII,15m
2026-01-26 10:30:00-05:00,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,1902,0.0,0.0,ATII,15m
2026-01-26 11:15:00-05:00,10.65999984741211,10.65999984741211,10.65999984741211,10.65999984741211,100,0.0,0.0,ATII,15m
2026-01-26 11:30:00-05:00,10.654999732971191,10.65999984741211,10.654999732971191,10.65999984741211,7200,0.0,0.0,ATII,15m
2026-01-26 11:45:00-05:00,10.6899995803833,10.699999809265137,10.65999984741211,10.6899995803833,31233,0.0,0.0,ATII,15m
2026-01-26 13:00:00-05:00,10.68120002746582,10.68120002746582,10.68120002746582,10.68120002746582,1022,0.0,0.0,ATII,15m
2026-01-26 15:30:00-05:00,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,14468,0.0,0.0,ATII,15m
2026-01-26 15:45:00-05:00,10.6899995803833,10.6899995803833,10.680000305175781,10.680000305175781,17100,0.0,0.0,ATII,15m
2026-01-27 10:00:00-05:00,10.680000305175781,10.680000305175781,10.680000305175781,10.680000305175781,480,0.0,0.0,ATII,15m
2026-01-27 10:15:00-05:00,10.670000076293945,10.680000305175781,10.65999984741211,10.680000305175781,400,0.0,0.0,ATII,15m
2026-01-27 11:15:00-05:00,10.619999885559082,10.680000305175781,10.619999885559082,10.680000305175781,8100,0.0,0.0,ATII,15m
2026-01-27 11:30:00-05:00,10.630000114440918,10.680000305175781,10.630000114440918,10.680000305175781,410,0.0,0.0,ATII,15m
2026-01-27 11:45:00-05:00,10.680000305175781,10.680000305175781,10.680000305175781,10.680000305175781,100,0.0,0.0,ATII,15m
2026-01-27 12:00:00-05:00,10.680000305175781,10.699999809265137,10.680000305175781,10.699999809265137,3088,0.0,0.0,ATII,15m
2026-01-27 12:15:00-05:00,10.699999809265137,10.699999809265137,10.699999809265137,10.699999809265137,420,0.0,0.0,ATII,15m
2026-01-27 12:30:00-05:00,10.699999809265137,10.699999809265137,10.699999809265137,10.699999809265137,200,0.0,0.0,ATII,15m
2026-01-27 12:45:00-05:00,10.699999809265137,10.699999809265137,10.699999809265137,10.699999809265137,6262,0.0,0.0,ATII,15m
2026-01-27 14:15:00-05:00,10.675000190734863,10.680000305175781,10.675000190734863,10.675000190734863,31362,0.0,0.0,ATII,15m
2026-01-27 14:30:00-05:00,10.675000190734863,10.675000190734863,10.675000190734863,10.675000190734863,19766,0.0,0.0,ATII,15m
2026-01-27 14:45:00-05:00,10.675000190734863,10.675000190734863,10.649999618530273,10.649999618530273,2100,0.0,0.0,ATII,15m
2026-01-27 15:00:00-05:00,10.649999618530273,10.680000305175781,10.649999618530273,10.65999984741211,22023,0.0,0.0,ATII,15m
2026-01-27 15:15:00-05:00,10.649999618530273,10.65999984741211,10.649999618530273,10.649999618530273,27882,0.0,0.0,ATII,15m
2026-01-27 15:30:00-05:00,10.649999618530273,10.6899995803833,10.649999618530273,10.65999984741211,8018,0.0,0.0,ATII,15m
2026-01-27 15:45:00-05:00,10.65999984741211,10.699999809265137,10.649999618530273,10.699999809265137,17971,0.0,0.0,ATII,15m
2026-01-28 10:00:00-05:00,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,1341,0.0,0.0,ATII,15m
2026-01-28 10:30:00-05:00,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,355,0.0,0.0,ATII,15m
2026-01-28 11:00:00-05:00,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,0,0.0,0.0,ATII,15m
2026-01-28 11:45:00-05:00,10.699999809265137,10.699999809265137,10.699999809265137,10.699999809265137,1900,0.0,0.0,ATII,15m
2026-01-28 13:00:00-05:00,10.675000190734863,10.675000190734863,10.675000190734863,10.675000190734863,0,0.0,0.0,ATII,15m
2026-01-28 15:30:00-05:00,10.649999618530273,10.65999984741211,10.649999618530273,10.649999618530273,10325,0.0,0.0,ATII,15m
2026-01-28 15:45:00-05:00,10.670000076293945,10.670000076293945,10.670000076293945,10.670000076293945,70,0.0,0.0,ATII,15m
2026-01-29 10:00:00-05:00,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,1241,0.0,0.0,ATII,15m
2026-01-29 10:30:00-05:00,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,100,0.0,0.0,ATII,15m
2026-01-29 11:00:00-05:00,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,1156,0.0,0.0,ATII,15m
2026-01-29 11:15:00-05:00,10.664999961853027,10.664999961853027,10.664999961853027,10.664999961853027,200,0.0,0.0,ATII,15m
2026-01-29 11:45:00-05:00,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,927,0.0,0.0,ATII,15m
2026-01-29 12:00:00-05:00,10.649999618530273,10.664999961853027,10.649999618530273,10.664999961853027,1141,0.0,0.0,ATII,15m
2026-01-29 12:15:00-05:00,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,800,0.0,0.0,ATII,15m
2026-01-29 12:30:00-05:00,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,936,0.0,0.0,ATII,15m
2026-01-29 12:45:00-05:00,10.664999961853027,10.664999961853027,10.649999618530273,10.649999618530273,4171,0.0,0.0,ATII,15m
2026-01-29 13:00:00-05:00,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,573,0.0,0.0,ATII,15m
2026-01-29 13:15:00-05:00,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,100,0.0,0.0,ATII,15m
2026-01-29 13:30:00-05:00,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,822,0.0,0.0,ATII,15m
2026-01-29 13:45:00-05:00,10.649999618530273,10.649999618530273,10.640000343322754,10.649999618530273,936,0.0,0.0,ATII,15m
2026-01-29 14:00:00-05:00,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,1190,0.0,0.0,ATII,15m
2026-01-29 14:15:00-05:00,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,570,0.0,0.0,ATII,15m
2026-01-29 14:30:00-05:00,10.600000381469727,10.649999618530273,10.600000381469727,10.649999618530273,1686,0.0,0.0,ATII,15m
2026-01-29 14:45:00-05:00,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,1090,0.0,0.0,ATII,15m
2026-01-29 15:00:00-05:00,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,6766,0.0,0.0,ATII,15m
2026-01-29 15:15:00-05:00,10.649999618530273,10.649999618530273,10.60200023651123,10.614999771118164,12884,0.0,0.0,ATII,15m
2026-01-29 15:30:00-05:00,10.601900100708008,10.649999618530273,10.601400375366211,10.649999618530273,1836,0.0,0.0,ATII,15m
2026-01-29 15:45:00-05:00,10.649999618530273,10.649999618530273,10.625,10.649999618530273,11247,0.0,0.0,ATII,15m
2026-01-30 10:15:00-05:00,10.579999923706055,10.614999771118164,10.579999923706055,10.614999771118164,5059,0.0,0.0,ATII,15m
2026-01-30 10:30:00-05:00,10.579999923706055,10.580100059509277,10.550000190734863,10.5600004196167,6595,0.0,0.0,ATII,15m
2026-02-02 09:30:00-05:00,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,0,0.0,0.0,ATII,15m
2026-02-03 10:00:00-05:00,10.640000343322754,10.659899711608887,10.619999885559082,10.649999618530273,51059,0.0,0.0,ATII,15m
