datetime,open,high,low,close,volume,dividends,stock_splits,capital_gains,ticker,interval
2026-03-06 09:30:00-05:00,12.050000190734863,12.050000190734863,12.050000190734863,12.050000190734863,6346,0.0,0.0,0.0,ALBG,2m
2026-03-06 09:32:00-05:00,12.260000228881836,12.260000228881836,12.260000228881836,12.260000228881836,282,0.0,0.0,0.0,ALBG,2m
2026-03-06 09:42:00-05:00,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,272,0.0,0.0,0.0,ALBG,2m
2026-03-06 10:02:00-05:00,12.170000076293945,12.170000076293945,12.170000076293945,12.170000076293945,15,0.0,0.0,0.0,ALBG,2m
2026-03-06 10:12:00-05:00,12.399999618530273,12.399999618530273,12.399999618530273,12.399999618530273,575,0.0,0.0,0.0,ALBG,2m
2026-03-06 10:36:00-05:00,12.819999694824219,12.819999694824219,12.819999694824219,12.819999694824219,838,0.0,0.0,0.0,ALBG,2m
2026-03-06 11:14:00-05:00,12.890000343322754,12.890000343322754,12.890000343322754,12.890000343322754,479,0.0,0.0,0.0,ALBG,2m
2026-03-06 11:18:00-05:00,12.96500015258789,12.96500015258789,12.96500015258789,12.96500015258789,673,0.0,0.0,0.0,ALBG,2m
2026-03-06 12:30:00-05:00,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,200,0.0,0.0,0.0,ALBG,2m
2026-03-06 15:06:00-05:00,12.59000015258789,12.59000015258789,12.59000015258789,12.59000015258789,874,0.0,0.0,0.0,ALBG,2m
2026-03-06 15:08:00-05:00,12.579999923706055,12.579999923706055,12.579999923706055,12.579999923706055,0,0.0,0.0,0.0,ALBG,2m
2026-03-06 15:26:00-05:00,12.430000305175781,12.430000305175781,12.430000305175781,12.430000305175781,363,0.0,0.0,0.0,ALBG,2m
2026-03-06 15:40:00-05:00,12.4399995803833,12.4399995803833,12.4399995803833,12.4399995803833,200,0.0,0.0,0.0,ALBG,2m
2026-03-06 15:48:00-05:00,12.475000381469727,12.475000381469727,12.475000381469727,12.475000381469727,1301,0.0,0.0,0.0,ALBG,2m
2026-03-06 15:58:00-05:00,12.529999732971191,12.529999732971191,12.529999732971191,12.529999732971191,448,0.0,0.0,0.0,ALBG,2m
2026-03-09 10:16:00-04:00,12.069999694824219,12.069999694824219,12.069999694824219,12.069999694824219,1252,0.0,0.0,0.0,ALBG,2m
2026-03-09 10:22:00-04:00,12.40999984741211,12.40999984741211,12.40999984741211,12.40999984741211,200,0.0,0.0,0.0,ALBG,2m
2026-03-09 10:38:00-04:00,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,788,0.0,0.0,0.0,ALBG,2m
2026-03-09 14:00:00-04:00,12.4399995803833,12.4399995803833,12.4399995803833,12.4399995803833,200,0.0,0.0,0.0,ALBG,2m
2026-03-09 14:14:00-04:00,12.65999984741211,12.65999984741211,12.65999984741211,12.65999984741211,51,0.0,0.0,0.0,ALBG,2m
2026-03-09 15:28:00-04:00,13.460000038146973,13.520600318908691,13.460000038146973,13.520600318908691,1331,0.0,0.0,0.0,ALBG,2m
2026-03-09 15:44:00-04:00,13.520000457763672,13.520000457763672,13.520000457763672,13.520000457763672,1000,0.0,0.0,0.0,ALBG,2m
2026-03-09 15:52:00-04:00,13.670000076293945,13.670000076293945,13.670000076293945,13.670000076293945,86,0.0,0.0,0.0,ALBG,2m
2026-03-09 15:58:00-04:00,13.6899995803833,13.690699577331543,13.6899995803833,13.690699577331543,498,0.0,0.0,0.0,ALBG,2m
2026-03-10 09:30:00-04:00,13.970000267028809,13.970000267028809,13.970000267028809,13.970000267028809,1521,0.0,0.0,0.0,ALBG,2m
2026-03-10 09:56:00-04:00,14.338199615478516,14.338199615478516,14.338199615478516,14.338199615478516,243,0.0,0.0,0.0,ALBG,2m
2026-03-10 10:12:00-04:00,13.8056001663208,13.8056001663208,13.8056001663208,13.8056001663208,433,0.0,0.0,0.0,ALBG,2m
2026-03-10 11:02:00-04:00,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,362,0.0,0.0,0.0,ALBG,2m
2026-03-10 11:32:00-04:00,13.880000114440918,13.90999984741211,13.850000381469727,13.899700164794922,1801,0.0,0.0,0.0,ALBG,2m
2026-03-10 11:46:00-04:00,13.899999618530273,13.899999618530273,13.899999618530273,13.899999618530273,1475,0.0,0.0,0.0,ALBG,2m
2026-03-10 11:50:00-04:00,13.90999984741211,13.90999984741211,13.899999618530273,13.899999618530273,400,0.0,0.0,0.0,ALBG,2m
2026-03-10 11:52:00-04:00,13.859999656677246,13.859999656677246,13.859999656677246,13.859999656677246,160,0.0,0.0,0.0,ALBG,2m
2026-03-10 12:14:00-04:00,13.78600025177002,13.78600025177002,13.78600025177002,13.78600025177002,20,0.0,0.0,0.0,ALBG,2m
2026-03-10 12:20:00-04:00,13.8100004196167,13.8100004196167,13.8100004196167,13.8100004196167,70,0.0,0.0,0.0,ALBG,2m
2026-03-10 12:48:00-04:00,13.800000190734863,13.800000190734863,13.800000190734863,13.800000190734863,305,0.0,0.0,0.0,ALBG,2m
2026-03-10 13:06:00-04:00,14.189900398254395,14.189900398254395,14.189900398254395,14.189900398254395,433,0.0,0.0,0.0,ALBG,2m
2026-03-10 14:50:00-04:00,13.670000076293945,13.670000076293945,13.670000076293945,13.670000076293945,257,0.0,0.0,0.0,ALBG,2m
2026-03-10 15:26:00-04:00,13.420000076293945,13.420000076293945,13.420000076293945,13.420000076293945,372,0.0,0.0,0.0,ALBG,2m
2026-03-10 15:42:00-04:00,13.390999794006348,13.390999794006348,13.390999794006348,13.390999794006348,200,0.0,0.0,0.0,ALBG,2m
2026-03-11 09:42:00-04:00,13.0,13.0,13.0,13.0,1434,0.0,0.0,0.0,ALBG,2m
2026-03-11 09:48:00-04:00,12.979999542236328,12.979999542236328,12.979999542236328,12.979999542236328,24,0.0,0.0,0.0,ALBG,2m
2026-03-11 10:40:00-04:00,13.622200012207031,13.622200012207031,13.622200012207031,13.622200012207031,571,0.0,0.0,0.0,ALBG,2m
2026-03-11 11:32:00-04:00,13.11870002746582,13.11870002746582,13.11870002746582,13.11870002746582,1025,0.0,0.0,0.0,ALBG,2m
2026-03-11 11:52:00-04:00,13.050000190734863,13.050000190734863,13.050000190734863,13.050000190734863,439,0.0,0.0,0.0,ALBG,2m
2026-03-11 12:34:00-04:00,13.180000305175781,13.180000305175781,13.180000305175781,13.180000305175781,289,0.0,0.0,0.0,ALBG,2m
2026-03-11 13:34:00-04:00,13.270000457763672,13.270000457763672,13.270000457763672,13.270000457763672,214,0.0,0.0,0.0,ALBG,2m
